grid_mode,ppn,nodes,nproc,message_size_bytes,optimal_algorithm,optimal_predicted_time_sec,predicted_time_sec__binomial,predicted_time_sec__circ_graph,predicted_time_sec__nb,predicted_time_sec__pipelined_tree,predicted_time_sec__release_gather,predicted_time_sec__scatter_recursive_doubling_allgather,predicted_time_sec__scatter_ring_allgather,predicted_time_sec__tree
nproc,8,,8,2,release_gather,3.1757506448474686e-06,1.3647978268202443e-05,1.3977811100374126e-05,1.4053328269673853e-05,1.401924360071237e-05,3.1757506448474686e-06,4.3417811266168055e-05,1.5667340490454812e-05,1.401924360071237e-05
nproc,8,,8,16,release_gather,3.1817172850418814e-06,1.3683476082969455e-05,1.3992812296356053e-05,1.4067983131730008e-05,1.4034538594166963e-05,3.1817172850418814e-06,4.558769299124829e-05,1.5748256057538768e-05,1.4034538594166963e-05
nproc,8,,8,64,release_gather,3.2548453738278293e-06,1.4167754086926002e-05,1.4482392710083815e-05,1.4560616088058104e-05,1.4527526415206098e-05,3.2548453738278293e-06,6.295868037205092e-05,1.6299124003227484e-05,1.4527526415206098e-05
nproc,8,,8,512,release_gather,5.316321329073677e-06,3.154380585186623e-05,3.916384522149521e-05,3.147545835465029e-05,3.149863339936989e-05,5.316321329073677e-06,9.606243748625663e-05,3.320378098388491e-05,3.149863339936989e-05
nproc,8,,8,4096,release_gather,9.174585136811043e-06,3.707507782625711e-05,4.6187539479703535e-05,3.721379151659327e-05,3.7202521571337776e-05,9.174585136811043e-06,0.0001147383074509928,3.8805397895710086e-05,3.7202521571337776e-05
nproc,8,,8,16384,binomial,6.749648027152426e-05,6.749648027152426e-05,8.770199197426211e-05,0.0001073501529989412,9.655125313961228e-05,7.011459373198995e-05,0.00010730864114371736,9.733579828717478e-05,9.593485315128927e-05
nproc,8,,8,131072,release_gather,0.0001677214719340693,0.00019161265749121972,0.00021424572272394217,0.00021737799021190226,0.00021663620527490675,0.0001677214719340693,0.0002155812118111278,0.0002147771122419748,0.0002142330479471617
nproc,8,,8,1048576,binomial,0.0009481825870264715,0.0009481825870264715,0.0010360814725950303,0.0011535778901925818,0.0010705435596428696,0.0009855322959272923,0.0010513241138840278,0.0010416673944198987,0.0010442119398736175
nproc,8,,8,4194304,binomial,0.0033661017012271877,0.0033661017012271877,0.0035145218688523313,0.003479104224864523,0.0051169895973774285,0.0034201004877915365,0.00351860886874714,0.003468329888309101,0.0034926324874383153
nproc,8,,8,33554432,binomial,0.023817330144787832,0.023817330144787832,0.026635866167233332,0.026589884561055738,0.09649337227228037,0.026671545785829077,0.026975843553630027,0.026671545785829077,0.028393317231420346
nproc,8,,16,2,release_gather,3.1757506448474686e-06,1.3647978268202443e-05,1.3977811100374126e-05,1.4053328269673853e-05,1.401924360071237e-05,3.1757506448474686e-06,4.3417811266168055e-05,1.5667340490454812e-05,1.401924360071237e-05
nproc,8,,16,16,release_gather,3.1817172850418814e-06,1.3683476082969455e-05,1.3992812296356053e-05,1.4067983131730008e-05,1.4034538594166963e-05,3.1817172850418814e-06,4.558769299124829e-05,1.5748256057538768e-05,1.4034538594166963e-05
nproc,8,,16,64,release_gather,3.2548453738278293e-06,1.4167754086926002e-05,1.4482392710083815e-05,1.4560616088058104e-05,1.4527526415206098e-05,3.2548453738278293e-06,6.295868037205092e-05,1.6299124003227484e-05,1.4527526415206098e-05
nproc,8,,16,512,release_gather,5.316321329073677e-06,3.154380585186623e-05,3.916384522149521e-05,3.147545835465029e-05,3.149863339936989e-05,5.316321329073677e-06,9.606243748625663e-05,3.320378098388491e-05,3.149863339936989e-05
nproc,8,,16,4096,release_gather,9.174585136811043e-06,3.707507782625711e-05,4.6187539479703535e-05,3.721379151659327e-05,3.7202521571337776e-05,9.174585136811043e-06,0.0001147383074509928,3.8805397895710086e-05,3.7202521571337776e-05
nproc,8,,16,16384,binomial,6.749648027152426e-05,6.749648027152426e-05,8.770199197426211e-05,0.0001073501529989412,9.655125313961228e-05,7.011459373198995e-05,0.00010730864114371736,9.733579828717478e-05,9.593485315128927e-05
nproc,8,,16,131072,release_gather,0.0001677214719340693,0.00019161265749121972,0.00021424572272394217,0.00021737799021190226,0.00021663620527490675,0.0001677214719340693,0.0002155812118111278,0.0002147771122419748,0.0002142330479471617
nproc,8,,16,1048576,binomial,0.0009481825870264715,0.0009481825870264715,0.0010360814725950303,0.0011535778901925818,0.0010705435596428696,0.0009855322959272923,0.0010513241138840278,0.0010416673944198987,0.0010442119398736175
nproc,8,,16,4194304,binomial,0.0033661017012271877,0.0033661017012271877,0.0035145218688523313,0.003479104224864523,0.0051169895973774285,0.0034201004877915365,0.00351860886874714,0.003468329888309101,0.0034926324874383153
nproc,8,,16,33554432,binomial,0.023817330144787832,0.023817330144787832,0.026635866167233332,0.026589884561055738,0.09649337227228037,0.026671545785829077,0.026975843553630027,0.026671545785829077,0.028393317231420346
nproc,8,,32,2,release_gather,3.735169309620531e-06,1.7210626741952044e-05,1.905599906506132e-05,2.0466889992464166e-05,1.9604205079817695e-05,3.735169309620531e-06,4.3417811266168055e-05,2.1318785695446707e-05,1.9604205079817695e-05
nproc,8,,32,16,release_gather,3.7425422235958925e-06,1.7251531419162484e-05,1.908397304137253e-05,2.0486459088062918e-05,1.9636149173250558e-05,3.7425422235958925e-06,4.558769299124829e-05,2.1431703192817352e-05,1.9636149173250558e-05
nproc,8,,32,64,release_gather,3.807749074564347e-06,1.7659259047578003e-05,1.961670424959149e-05,2.093282778714654e-05,2.011920662121266e-05,3.807749074564347e-06,6.295868037205092e-05,2.1966342082176502e-05,2.011920662121266e-05
nproc,8,,32,512,release_gather,5.53604732286802e-06,3.444412410648371e-05,4.178677162317172e-05,3.291643060498093e-05,3.416596417757863e-05,5.53604732286802e-06,9.639474082050596e-05,3.5689670113707996e-05,3.416596417757863e-05
nproc,8,,32,4096,release_gather,9.528417238616139e-06,4.081176938836476e-05,4.896653137714797e-05,3.8165680624093365e-05,4.0219608146299706e-05,9.528417238616139e-06,0.0001147383074509928,4.158783726908345e-05,4.0219608146299706e-05
nproc,8,,32,16384,binomial,7.129101886114986e-05,7.129101886114986e-05,9.091115196654992e-05,0.00011214053303174722,0.00010086707998134113,7.271559668813282e-05,0.00011208458817626723,0.00010099605437915411,0.00010022312700402689
nproc,8,,32,131072,release_gather,0.0001687823696940725,0.00019282467546826568,0.00021507198986155226,0.00021936658234803153,0.00021800650606145153,0.0001687823696940725,0.0002169448393900648,0.00021613565360611807,0.00021558814791179323
nproc,8,,32,1048576,binomial,0.0009481825870264715,0.0009481825870264715,0.0010360814725950303,0.0011535778901925818,0.0010705435596428696,0.0009855322959272923,0.0010513241138840278,0.0010416673944198987,0.0010442119398736175
nproc,8,,32,4194304,binomial,0.0033661017012271877,0.0033661017012271877,0.0035145218688523313,0.003479104224864523,0.0051169895973774285,0.0034201004877915365,0.00351860886874714,0.003468329888309101,0.0034926324874383153
nproc,8,,32,33554432,binomial,0.023817330144787832,0.023817330144787832,0.026635866167233332,0.026589884561055738,0.09649337227228037,0.026671545785829077,0.026975843553630027,0.026671545785829077,0.028393317231420346
nproc,16,,2,2,release_gather,3.6548867483843985e-06,1.6479284067959062e-05,1.7724172786812424e-05,1.8750149840403392e-05,1.8180526744978536e-05,3.6548867483843985e-06,4.3417811266168055e-05,1.9863708852947202e-05,1.8180526744978536e-05
nproc,16,,2,16,release_gather,3.6629163942060696e-06,1.652123532159838e-05,1.7753649698448304e-05,1.8771106625166372e-05,1.8207802508961425e-05,3.6629163942060696e-06,4.558769299124829e-05,1.997684322446164e-05,1.8207802508961425e-05
nproc,16,,2,64,release_gather,3.7252120468612815e-06,1.682585524526153e-05,1.814117986081708e-05,1.910492154462279e-05,1.8569040134625825e-05,3.7252120468612815e-06,6.295868037205092e-05,2.0403860969333084e-05,1.8569040134625825e-05
nproc,16,,2,512,release_gather,5.5416565502380755e-06,3.466245805023589e-05,4.1898143069799705e-05,3.3063153784886245e-05,3.432855320986262e-05,5.5416565502380755e-06,9.606243748625663e-05,3.6104189082110793e-05,3.432855320986262e-05
nproc,16,,2,4096,release_gather,9.532738792585808e-06,4.081386460016047e-05,4.873650808777559e-05,3.7897178505493034e-05,4.008704906146531e-05,9.532738792585808e-06,0.0001147383074509928,4.179726807271598e-05,4.008704906146531e-05
nproc,16,,2,16384,binomial,6.982680653886469e-05,6.982680653886469e-05,8.989371615140099e-05,0.00011088141825344765,9.965281946667407e-05,7.236692144274804e-05,0.00011051122809104526,0.00010046256696772879,9.901661853962044e-05
nproc,16,,2,131072,release_gather,0.0001677214719340693,0.00019161265749121972,0.00021424572272394217,0.00021737799021190226,0.00021663620527490675,0.0001677214719340693,0.0002155812118111278,0.0002147771122419748,0.0002142330479471617
nproc,16,,2,1048576,binomial,0.0009481825870264715,0.0009481825870264715,0.0010360814725950303,0.0011535778901925818,0.0010705435596428696,0.0009855322959272923,0.0010513241138840278,0.0010416673944198987,0.0010442119398736175
nproc,16,,2,4194304,binomial,0.0033661017012271877,0.0033661017012271877,0.0035145218688523313,0.003479104224864523,0.0051169895973774285,0.0034201004877915365,0.00351860886874714,0.003468329888309101,0.0034926324874383153
nproc,16,,2,33554432,binomial,0.023817330144787832,0.023817330144787832,0.026635866167233332,0.026589884561055738,0.09649337227228037,0.026671545785829077,0.026975843553630027,0.026671545785829077,0.028393317231420346
nproc,16,,4,2,release_gather,3.6548867483843985e-06,1.6479284067959062e-05,1.7724172786812424e-05,1.8750149840403392e-05,1.8180526744978536e-05,3.6548867483843985e-06,4.3417811266168055e-05,1.9863708852947202e-05,1.8180526744978536e-05
nproc,16,,4,16,release_gather,3.6629163942060696e-06,1.652123532159838e-05,1.7753649698448304e-05,1.8771106625166372e-05,1.8207802508961425e-05,3.6629163942060696e-06,4.558769299124829e-05,1.997684322446164e-05,1.8207802508961425e-05
nproc,16,,4,64,release_gather,3.7252120468612815e-06,1.682585524526153e-05,1.814117986081708e-05,1.910492154462279e-05,1.8569040134625825e-05,3.7252120468612815e-06,6.295868037205092e-05,2.0403860969333084e-05,1.8569040134625825e-05
nproc,16,,4,512,release_gather,5.5416565502380755e-06,3.466245805023589e-05,4.1898143069799705e-05,3.3063153784886245e-05,3.432855320986262e-05,5.5416565502380755e-06,9.606243748625663e-05,3.6104189082110793e-05,3.432855320986262e-05
nproc,16,,4,4096,release_gather,9.532738792585808e-06,4.081386460016047e-05,4.873650808777559e-05,3.7897178505493034e-05,4.008704906146531e-05,9.532738792585808e-06,0.0001147383074509928,4.179726807271598e-05,4.008704906146531e-05
nproc,16,,4,16384,binomial,6.982680653886469e-05,6.982680653886469e-05,8.989371615140099e-05,0.00011088141825344765,9.965281946667407e-05,7.236692144274804e-05,0.00011051122809104526,0.00010046256696772879,9.901661853962044e-05
nproc,16,,4,131072,release_gather,0.0001677214719340693,0.00019161265749121972,0.00021424572272394217,0.00021737799021190226,0.00021663620527490675,0.0001677214719340693,0.0002155812118111278,0.0002147771122419748,0.0002142330479471617
nproc,16,,4,1048576,binomial,0.0009481825870264715,0.0009481825870264715,0.0010360814725950303,0.0011535778901925818,0.0010705435596428696,0.0009855322959272923,0.0010513241138840278,0.0010416673944198987,0.0010442119398736175
nproc,16,,4,4194304,binomial,0.0033661017012271877,0.0033661017012271877,0.0035145218688523313,0.003479104224864523,0.0051169895973774285,0.0034201004877915365,0.00351860886874714,0.003468329888309101,0.0034926324874383153
nproc,16,,4,33554432,binomial,0.023817330144787832,0.023817330144787832,0.026635866167233332,0.026589884561055738,0.09649337227228037,0.026671545785829077,0.026975843553630027,0.026671545785829077,0.028393317231420346
nproc,16,,8,2,release_gather,3.6548867483843985e-06,1.6479284067959062e-05,1.7724172786812424e-05,1.8750149840403392e-05,1.8180526744978536e-05,3.6548867483843985e-06,4.3417811266168055e-05,1.9863708852947202e-05,1.8180526744978536e-05
nproc,16,,8,16,release_gather,3.6629163942060696e-06,1.652123532159838e-05,1.7753649698448304e-05,1.8771106625166372e-05,1.8207802508961425e-05,3.6629163942060696e-06,4.558769299124829e-05,1.997684322446164e-05,1.8207802508961425e-05
nproc,16,,8,64,release_gather,3.7252120468612815e-06,1.682585524526153e-05,1.814117986081708e-05,1.910492154462279e-05,1.8569040134625825e-05,3.7252120468612815e-06,6.295868037205092e-05,2.0403860969333084e-05,1.8569040134625825e-05
nproc,16,,8,512,release_gather,5.5416565502380755e-06,3.466245805023589e-05,4.1898143069799705e-05,3.3063153784886245e-05,3.432855320986262e-05,5.5416565502380755e-06,9.606243748625663e-05,3.6104189082110793e-05,3.432855320986262e-05
nproc,16,,8,4096,release_gather,9.532738792585808e-06,4.081386460016047e-05,4.873650808777559e-05,3.7897178505493034e-05,4.008704906146531e-05,9.532738792585808e-06,0.0001147383074509928,4.179726807271598e-05,4.008704906146531e-05
nproc,16,,8,16384,binomial,6.982680653886469e-05,6.982680653886469e-05,8.989371615140099e-05,0.00011088141825344765,9.965281946667407e-05,7.236692144274804e-05,0.00011051122809104526,0.00010046256696772879,9.901661853962044e-05
nproc,16,,8,131072,release_gather,0.0001677214719340693,0.00019161265749121972,0.00021424572272394217,0.00021737799021190226,0.00021663620527490675,0.0001677214719340693,0.0002155812118111278,0.0002147771122419748,0.0002142330479471617
nproc,16,,8,1048576,binomial,0.0009481825870264715,0.0009481825870264715,0.0010360814725950303,0.0011535778901925818,0.0010705435596428696,0.0009855322959272923,0.0010513241138840278,0.0010416673944198987,0.0010442119398736175
nproc,16,,8,4194304,binomial,0.0033661017012271877,0.0033661017012271877,0.0035145218688523313,0.003479104224864523,0.0051169895973774285,0.0034201004877915365,0.00351860886874714,0.003468329888309101,0.0034926324874383153
nproc,16,,8,33554432,binomial,0.023817330144787832,0.023817330144787832,0.026635866167233332,0.026589884561055738,0.09649337227228037,0.026671545785829077,0.026975843553630027,0.026671545785829077,0.028393317231420346
nproc,16,,16,2,release_gather,3.6548867483843985e-06,1.6479284067959062e-05,1.7724172786812424e-05,1.8750149840403392e-05,1.8180526744978536e-05,3.6548867483843985e-06,4.3417811266168055e-05,1.9863708852947202e-05,1.8180526744978536e-05
nproc,16,,16,16,release_gather,3.6629163942060696e-06,1.652123532159838e-05,1.7753649698448304e-05,1.8771106625166372e-05,1.8207802508961425e-05,3.6629163942060696e-06,4.558769299124829e-05,1.997684322446164e-05,1.8207802508961425e-05
nproc,16,,16,64,release_gather,3.7252120468612815e-06,1.682585524526153e-05,1.814117986081708e-05,1.910492154462279e-05,1.8569040134625825e-05,3.7252120468612815e-06,6.295868037205092e-05,2.0403860969333084e-05,1.8569040134625825e-05
nproc,16,,16,512,release_gather,5.5416565502380755e-06,3.466245805023589e-05,4.1898143069799705e-05,3.3063153784886245e-05,3.432855320986262e-05,5.5416565502380755e-06,9.606243748625663e-05,3.6104189082110793e-05,3.432855320986262e-05
nproc,16,,16,4096,release_gather,9.532738792585808e-06,4.081386460016047e-05,4.873650808777559e-05,3.7897178505493034e-05,4.008704906146531e-05,9.532738792585808e-06,0.0001147383074509928,4.179726807271598e-05,4.008704906146531e-05
nproc,16,,16,16384,binomial,6.982680653886469e-05,6.982680653886469e-05,8.989371615140099e-05,0.00011088141825344765,9.965281946667407e-05,7.236692144274804e-05,0.00011051122809104526,0.00010046256696772879,9.901661853962044e-05
nproc,16,,16,131072,release_gather,0.0001677214719340693,0.00019161265749121972,0.00021424572272394217,0.00021737799021190226,0.00021663620527490675,0.0001677214719340693,0.0002155812118111278,0.0002147771122419748,0.0002142330479471617
nproc,16,,16,1048576,binomial,0.0009481825870264715,0.0009481825870264715,0.0010360814725950303,0.0011535778901925818,0.0010705435596428696,0.0009855322959272923,0.0010513241138840278,0.0010416673944198987,0.0010442119398736175
nproc,16,,16,4194304,binomial,0.0033661017012271877,0.0033661017012271877,0.0035145218688523313,0.003479104224864523,0.0051169895973774285,0.0034201004877915365,0.00351860886874714,0.003468329888309101,0.0034926324874383153
nproc,16,,16,33554432,binomial,0.023817330144787832,0.023817330144787832,0.026635866167233332,0.026589884561055738,0.09649337227228037,0.026671545785829077,0.026975843553630027,0.026671545785829077,0.028393317231420346
nproc,16,,32,2,release_gather,4.298706774996153e-06,2.078101250564168e-05,2.4163427136702563e-05,2.730721482923585e-05,2.5423252845792576e-05,4.298706774996153e-06,4.3417811266168055e-05,2.70288472003735e-05,2.5423252845792576e-05
nproc,16,,32,16,release_gather,4.308559824364613e-06,2.0829254825728434e-05,2.4213157802409e-05,2.7335368852325797e-05,2.5475089457636342e-05,4.308559824364613e-06,4.558769299124829e-05,2.718636102637879e-05,2.5475089457636342e-05
nproc,16,,32,64,release_gather,4.358017384804456e-06,2.0972423338947975e-05,2.4572608076047236e-05,2.7465873020890143e-05,2.5716308788472235e-05,4.358017384804456e-06,6.295868037205092e-05,2.7498299280426884e-05,2.5716308788472235e-05
nproc,16,,32,512,release_gather,5.770695751858402e-06,3.784952305770906e-05,4.4704194033832225e-05,3.45768120317532e-05,3.7235523978628605e-05,5.770695751858402e-06,9.639474082050596e-05,3.880722495696662e-05,3.7235523978628605e-05
nproc,16,,32,4096,release_gather,9.90038364547466e-06,4.492737783897609e-05,5.166886522589896e-05,3.886654792350245e-05,4.333806787537206e-05,9.90038364547466e-06,0.0001147383074509928,4.479423165746054e-05,4.333806787537206e-05
nproc,16,,32,16384,binomial,7.375235215155663e-05,7.375235215155663e-05,9.318307493262245e-05,0.00011582937703293586,0.00010410728586791625,7.505147777518626e-05,0.00011542971150710133,0.00010424040337766516,0.00010344264685281714
nproc,16,,32,131072,release_gather,0.0001687823696940725,0.00019282467546826568,0.00021507198986155226,0.00021936658234803153,0.00021800650606145153,0.0001687823696940725,0.0002169448393900648,0.00021613565360611807,0.00021558814791179323
nproc,16,,32,1048576,binomial,0.0009481825870264715,0.0009481825870264715,0.0010360814725950303,0.0011535778901925818,0.0010705435596428696,0.0009855322959272923,0.0010513241138840278,0.0010416673944198987,0.0010442119398736175
nproc,16,,32,4194304,binomial,0.0033661017012271877,0.0033661017012271877,0.0035145218688523313,0.003479104224864523,0.0051169895973774285,0.0034201004877915365,0.00351860886874714,0.003468329888309101,0.0034926324874383153
nproc,16,,32,33554432,binomial,0.023817330144787832,0.023817330144787832,0.026635866167233332,0.026589884561055738,0.09649337227228037,0.026671545785829077,0.026975843553630027,0.026671545785829077,0.028393317231420346
nproc,32,,2,2,release_gather,6.50137087084991e-07,4.733089761071106e-06,2.4966117490377685e-06,6.308068765321202e-06,5.993955223572276e-06,6.50137087084991e-07,1.3918689154179022e-05,5.43693923631924e-05,5.7216956594378485e-06
nproc,32,,2,16,release_gather,6.514687855937166e-07,4.757476969845991e-06,2.497568554192582e-06,6.356979871103601e-06,6.032265959231907e-06,6.514687855937166e-07,1.4510553252000853e-05,5.710767564273018e-05,5.763427171709229e-06
nproc,32,,2,64,release_gather,6.635265957576774e-07,4.862142045231269e-06,2.897642801241202e-06,6.439795962110941e-06,6.220050026907932e-06,6.635265957576774e-07,1.705982711076641e-05,5.9775818993325174e-05,5.949323299268314e-06
nproc,32,,2,512,release_gather,8.380759761133549e-07,5.190158274025591e-06,3.54155166191613e-06,6.71808433995702e-06,6.654967800407808e-06,8.380759761133549e-07,1.785957882103432e-05,6.065551084583798e-05,6.3632178319125496e-06
nproc,32,,2,4096,release_gather,2.211743887720821e-06,8.692687370763248e-06,5.841910546844161e-06,9.59269592485588e-06,9.594909788460493e-06,2.211743887720821e-06,1.956664534638075e-05,6.104440631015931e-05,9.61084009666015e-06
nproc,32,,2,16384,release_gather,2.1805704876495424e-05,3.250171365171028e-05,3.158704374458592e-05,3.249364191837836e-05,3.200679399287312e-05,2.1805704876495424e-05,3.17353346861831e-05,4.576797417746705e-05,3.163799298267296e-05
nproc,32,,2,131072,release_gather,8.384928951127626e-05,0.00010668937361366177,0.00010714708275366762,0.00010785076981887072,0.00010836504055655388,8.384928951127626e-05,0.00010729764394593518,0.00011169529250134265,0.00010668937361366177
nproc,32,,2,1048576,release_gather,0.0006555967503571975,0.0006834495095983798,0.0006807071465056995,0.0007389009970252614,0.0007219253491182636,0.0006555967503571975,0.0006875563884961711,0.0006806832128020162,0.0006864684974544495
nproc,32,,2,4194304,binomial,0.0027788854467036216,0.0027788854467036216,0.002876485606020294,0.0028422522941138595,0.00446660260331554,0.0028039836755950442,0.00288863124807673,0.002836077537089262,0.002860390659535005
nproc,32,,2,33554432,binomial,0.023127693635682216,0.023127693635682216,0.025568836799060614,0.025509605766115648,0.09552718927573138,0.025603087096730648,0.025967493888425734,0.025603087096730648,0.02736072979138168
nproc,32,,4,2,release_gather,6.50137087084991e-07,4.733089761071106e-06,2.4966117490377685e-06,6.308068765321202e-06,5.993955223572276e-06,6.50137087084991e-07,1.3918689154179022e-05,5.43693923631924e-05,5.7216956594378485e-06
nproc,32,,4,16,release_gather,6.514687855937166e-07,4.757476969845991e-06,2.497568554192582e-06,6.356979871103601e-06,6.032265959231907e-06,6.514687855937166e-07,1.4510553252000853e-05,5.710767564273018e-05,5.763427171709229e-06
nproc,32,,4,64,release_gather,6.635265957576774e-07,4.862142045231269e-06,2.897642801241202e-06,6.439795962110941e-06,6.220050026907932e-06,6.635265957576774e-07,1.705982711076641e-05,5.9775818993325174e-05,5.949323299268314e-06
nproc,32,,4,512,release_gather,8.380759761133549e-07,5.190158274025591e-06,3.54155166191613e-06,6.71808433995702e-06,6.654967800407808e-06,8.380759761133549e-07,1.785957882103432e-05,6.065551084583798e-05,6.3632178319125496e-06
nproc,32,,4,4096,release_gather,2.211743887720821e-06,8.692687370763248e-06,5.841910546844161e-06,9.59269592485588e-06,9.594909788460493e-06,2.211743887720821e-06,1.956664534638075e-05,6.104440631015931e-05,9.61084009666015e-06
nproc,32,,4,16384,release_gather,2.1805704876495424e-05,3.250171365171028e-05,3.158704374458592e-05,3.249364191837836e-05,3.200679399287312e-05,2.1805704876495424e-05,3.17353346861831e-05,4.576797417746705e-05,3.163799298267296e-05
nproc,32,,4,131072,release_gather,8.384928951127626e-05,0.00010668937361366177,0.00010714708275366762,0.00010785076981887072,0.00010836504055655388,8.384928951127626e-05,0.00010729764394593518,0.00011169529250134265,0.00010668937361366177
nproc,32,,4,1048576,release_gather,0.0006555967503571975,0.0006834495095983798,0.0006807071465056995,0.0007389009970252614,0.0007219253491182636,0.0006555967503571975,0.0006875563884961711,0.0006806832128020162,0.0006864684974544495
nproc,32,,4,4194304,binomial,0.0027788854467036216,0.0027788854467036216,0.002876485606020294,0.0028422522941138595,0.00446660260331554,0.0028039836755950442,0.00288863124807673,0.002836077537089262,0.002860390659535005
nproc,32,,4,33554432,binomial,0.023127693635682216,0.023127693635682216,0.025568836799060614,0.025509605766115648,0.09552718927573138,0.025603087096730648,0.025967493888425734,0.025603087096730648,0.02736072979138168
nproc,32,,8,2,release_gather,6.50137087084991e-07,4.733089761071106e-06,2.4966117490377685e-06,6.308068765321202e-06,5.993955223572276e-06,6.50137087084991e-07,1.3918689154179022e-05,5.43693923631924e-05,5.7216956594378485e-06
nproc,32,,8,16,release_gather,6.514687855937166e-07,4.757476969845991e-06,2.497568554192582e-06,6.356979871103601e-06,6.032265959231907e-06,6.514687855937166e-07,1.4510553252000853e-05,5.710767564273018e-05,5.763427171709229e-06
nproc,32,,8,64,release_gather,6.635265957576774e-07,4.862142045231269e-06,2.897642801241202e-06,6.439795962110941e-06,6.220050026907932e-06,6.635265957576774e-07,1.705982711076641e-05,5.9775818993325174e-05,5.949323299268314e-06
nproc,32,,8,512,release_gather,8.380759761133549e-07,5.190158274025591e-06,3.54155166191613e-06,6.71808433995702e-06,6.654967800407808e-06,8.380759761133549e-07,1.785957882103432e-05,6.065551084583798e-05,6.3632178319125496e-06
nproc,32,,8,4096,release_gather,2.211743887720821e-06,8.692687370763248e-06,5.841910546844161e-06,9.59269592485588e-06,9.594909788460493e-06,2.211743887720821e-06,1.956664534638075e-05,6.104440631015931e-05,9.61084009666015e-06
nproc,32,,8,16384,release_gather,2.1805704876495424e-05,3.250171365171028e-05,3.158704374458592e-05,3.249364191837836e-05,3.200679399287312e-05,2.1805704876495424e-05,3.17353346861831e-05,4.576797417746705e-05,3.163799298267296e-05
nproc,32,,8,131072,release_gather,8.384928951127626e-05,0.00010668937361366177,0.00010714708275366762,0.00010785076981887072,0.00010836504055655388,8.384928951127626e-05,0.00010729764394593518,0.00011169529250134265,0.00010668937361366177
nproc,32,,8,1048576,release_gather,0.0006555967503571975,0.0006834495095983798,0.0006807071465056995,0.0007389009970252614,0.0007219253491182636,0.0006555967503571975,0.0006875563884961711,0.0006806832128020162,0.0006864684974544495
nproc,32,,8,4194304,binomial,0.0027788854467036216,0.0027788854467036216,0.002876485606020294,0.0028422522941138595,0.00446660260331554,0.0028039836755950442,0.00288863124807673,0.002836077537089262,0.002860390659535005
nproc,32,,8,33554432,binomial,0.023127693635682216,0.023127693635682216,0.025568836799060614,0.025509605766115648,0.09552718927573138,0.025603087096730648,0.025967493888425734,0.025603087096730648,0.02736072979138168
nproc,32,,16,2,release_gather,6.50137087084991e-07,4.733089761071106e-06,2.4966117490377685e-06,6.308068765321202e-06,5.993955223572276e-06,6.50137087084991e-07,1.3918689154179022e-05,5.43693923631924e-05,5.7216956594378485e-06
nproc,32,,16,16,release_gather,6.514687855937166e-07,4.757476969845991e-06,2.497568554192582e-06,6.356979871103601e-06,6.032265959231907e-06,6.514687855937166e-07,1.4510553252000853e-05,5.710767564273018e-05,5.763427171709229e-06
nproc,32,,16,64,release_gather,6.635265957576774e-07,4.862142045231269e-06,2.897642801241202e-06,6.439795962110941e-06,6.220050026907932e-06,6.635265957576774e-07,1.705982711076641e-05,5.9775818993325174e-05,5.949323299268314e-06
nproc,32,,16,512,release_gather,8.380759761133549e-07,5.190158274025591e-06,3.54155166191613e-06,6.71808433995702e-06,6.654967800407808e-06,8.380759761133549e-07,1.785957882103432e-05,6.065551084583798e-05,6.3632178319125496e-06
nproc,32,,16,4096,release_gather,2.211743887720821e-06,8.692687370763248e-06,5.841910546844161e-06,9.59269592485588e-06,9.594909788460493e-06,2.211743887720821e-06,1.956664534638075e-05,6.104440631015931e-05,9.61084009666015e-06
nproc,32,,16,16384,release_gather,2.1805704876495424e-05,3.250171365171028e-05,3.158704374458592e-05,3.249364191837836e-05,3.200679399287312e-05,2.1805704876495424e-05,3.17353346861831e-05,4.576797417746705e-05,3.163799298267296e-05
nproc,32,,16,131072,release_gather,8.384928951127626e-05,0.00010668937361366177,0.00010714708275366762,0.00010785076981887072,0.00010836504055655388,8.384928951127626e-05,0.00010729764394593518,0.00011169529250134265,0.00010668937361366177
nproc,32,,16,1048576,release_gather,0.0006555967503571975,0.0006834495095983798,0.0006807071465056995,0.0007389009970252614,0.0007219253491182636,0.0006555967503571975,0.0006875563884961711,0.0006806832128020162,0.0006864684974544495
nproc,32,,16,4194304,binomial,0.0027788854467036216,0.0027788854467036216,0.002876485606020294,0.0028422522941138595,0.00446660260331554,0.0028039836755950442,0.00288863124807673,0.002836077537089262,0.002860390659535005
nproc,32,,16,33554432,binomial,0.023127693635682216,0.023127693635682216,0.025568836799060614,0.025509605766115648,0.09552718927573138,0.025603087096730648,0.025967493888425734,0.025603087096730648,0.02736072979138168
nproc,32,,32,2,release_gather,6.50137087084991e-07,4.733089761071106e-06,2.4966117490377685e-06,6.308068765321202e-06,5.993955223572276e-06,6.50137087084991e-07,1.3918689154179022e-05,5.43693923631924e-05,5.7216956594378485e-06
nproc,32,,32,16,release_gather,6.514687855937166e-07,4.757476969845991e-06,2.497568554192582e-06,6.356979871103601e-06,6.032265959231907e-06,6.514687855937166e-07,1.4510553252000853e-05,5.710767564273018e-05,5.763427171709229e-06
